"HID","UID","Name","CommonName","TaxID","Count","Rank","Group","Phylum","Class","Order","Family","Genus"
2171984,501061,"Prostoma","",35727,61,"genus","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
14800886,520263,"Prostoma graecense","Freshwater nemertean",324887,19,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
39508447,713791,"Procryptobia","",266822,88,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
40479481,720001,"Woronina","",1484335,8,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Woronina"
15937674,519351,"Prostoma graecense","Freshwater nemertean",324887,79,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
44799070,528597,"Chaetonotus","Gastrotrich",68038,15,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
12300378,515170,"Neobodo","",312470,185,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
11793781,401686,"Cercomonas","",45109,5,"genus","Other","Cercozoa",NA,"Cercomonadida","Cercomonadidae","Cercomonas"
42242097,719643,"Coleochaete","",3123,45,"genus","Other","Streptophyta","Coleochaetophyceae","Coleochaetales","Coleochaetaceae","Coleochaete"
44850460,728783,"Phaeocystis","",33656,155,"genus","Other","Haptophyta",NA,"Phaeocystales","Phaeocystaceae","Phaeocystis"
37791671,725983,"Woronina","",1484335,274,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Woronina"
36014891,533165,"Spirogyra","",3179,6,"genus","Other","Streptophyta","Zygnemophyceae","Zygnematales","Zygnemataceae","Spirogyra"
54939794,723134,"Chaetonotus","Gastrotrich",68038,383,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
3372455,505107,"Cosmarium","",33100,10,"genus","Other","Streptophyta","Zygnemophyceae","Desmidiales","Desmidiaceae","Cosmarium"
52555930,538500,"Chaetonotus","Gastrotrich",68038,84,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
4075606,507656,"Spirogyra","",3179,47,"genus","Other","Streptophyta","Zygnemophyceae","Zygnematales","Zygnemataceae","Spirogyra"
23164491,704791,"Cosmarium","",33100,22,"genus","Other","Streptophyta","Zygnemophyceae","Desmidiales","Desmidiaceae","Cosmarium"
54956579,723155,"Klebsormidium","",3174,18,"genus","Other","Streptophyta","Klebsormidiophyceae","Klebsormidiales","Klebsormidiaceae","Klebsormidium"
52449353,726751,"Closterium baillyanum","Charophyte green algae",1416941,13,"species","Other","Streptophyta","Zygnemophyceae","Desmidiales","Closteriaceae","Closterium"
36471044,539705,"Chaetonotus","Gastrotrich",68038,470,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
15461486,521213,"Chaetonotus","Gastrotrich",68038,23,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
58479313,703314,"Procryptobia","",266822,47,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
12815933,401569,"Rhynchomonas","Flagellates",127149,125,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida","Rhynchomonadidae","Rhynchomonas"
13182231,515830,"Neobodo","",312470,103,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
58297433,730686,"Phytocercomonas","",2161651,13,"genus","Other","Cercozoa",NA,"Cercomonadida","Cercomonadidae","Phytocercomonas"
36376532,722246,"Closterium baillyanum","Charophyte green algae",1416941,239,"species","Other","Streptophyta","Zygnemophyceae","Desmidiales","Closteriaceae","Closterium"
35550386,533948,"Peranema","",56465,28,"genus","Other","Euglenozoa","Euglenida","Heteronematales","Peranemidae","Peranema"
28285553,519199,"Dactylobiotus parthenogeneticus","",290171,52,"species","Other","Tardigrada","Eutardigrada","Parachela","Murrayidae","Dactylobiotus"
12385231,515861,"Cercomonas","",45109,11,"genus","Other","Cercozoa",NA,"Cercomonadida","Cercomonadidae","Cercomonas"
15582899,410471,"Ascidia","",30275,2233,"genus","Other","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia"
22177237,527668,"Monocystis","",110315,7,"genus","Other","Apicomplexa","Conoidasida","Eugregarinorida","Monocystidae","Monocystis"
42008845,511185,"Naegleria","Amoeba",5761,6,"genus","Other","Heterolobosea",NA,NA,"Vahlkampfiidae","Naegleria"
28779415,703022,"Procryptobia","",266822,23,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
61616741,547481,"Woronina","",1484335,14,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Woronina"
39743105,707506,"Coleochaete","",3123,223,"genus","Other","Streptophyta","Coleochaetophyceae","Coleochaetales","Coleochaetaceae","Coleochaete"
59866705,533323,"Thaumatomonas","",45099,16,"genus","Other","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Thaumatomonas"
34135280,536806,"Parabodo","",140243,20,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Parabodo"
21869939,528441,"Bodo","Excavate",5712,13,"genus","Other","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Bodo"
26290613,708802,"Nitella","",3148,1581,"genus","Other","Streptophyta","Charophyceae","Charales","Characeae","Nitella"
31504682,528302,"Nitella","",3148,81,"genus","Other","Streptophyta","Charophyceae","Charales","Characeae","Nitella"
55027824,723296,"Spongomonas","",188972,12,"genus","Other","Cercozoa","Imbricatea","Spongomonadida","Spongomonadidae","Spongomonas"
28385880,711523,"Procryptobia","",266822,22,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
31230536,532630,"Chaetonotus","Gastrotrich",68038,32,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
63707120,732513,"Thaumatomonas","",45099,11,"genus","Other","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Thaumatomonas"
20163115,525551,"Chaetonotus","Gastrotrich",68038,6,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
27760171,711425,"Spongospora","",70185,17,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Spongospora"
22073949,702233,"Chaetonotus","Gastrotrich",68038,5,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
25894739,707946,"Cercomonas","",45109,8,"genus","Other","Cercozoa",NA,"Cercomonadida","Cercomonadidae","Cercomonas"
13299528,515978,"Prostoma eilhardi","Freshwater ribbon worm",41366,11,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
26413916,708914,"Parabodo","",140243,5,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Parabodo"
28344684,711606,"Cercomonas","",45109,5,"genus","Other","Cercozoa",NA,"Cercomonadida","Cercomonadidae","Cercomonas"
52744180,711386,"Ichthydium","",1274491,76,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Ichthydium"
2515943,504592,"Spirogyra","",3179,7,"genus","Other","Streptophyta","Zygnemophyceae","Zygnematales","Zygnemataceae","Spirogyra"
20994153,406295,"Pantopsalis phocator","",1502897,7,"species","Other","Arthropoda","Arachnida","Opiliones","Neopilionidae","Pantopsalis"
28581929,410677,"Nuclearia","Amoeba",154967,30,"genus","Other",NA,NA,"Rotosphaerida","Nucleariidae","Nuclearia"
35109386,721665,"Naegleria","Amoeba",5761,92,"genus","Other","Heterolobosea",NA,NA,"Vahlkampfiidae","Naegleria"
33045434,716004,"Chaetonotus","Gastrotrich",68038,83,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
66504724,732565,"Closterium baillyanum","Charophyte green algae",1416941,733,"species","Other","Streptophyta","Zygnemophyceae","Desmidiales","Closteriaceae","Closterium"
29646512,413172,"Anurofeca","",88712,11,"genus","Other",NA,"Ichthyosporea","Ichthyophonida",NA,"Anurofeca"
27881154,714725,"Polymyxa","",41455,73,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Polymyxa"
12180167,518907,"Prostoma","",35727,13,"genus","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
36025209,533186,"Chaetonotus","Gastrotrich",68038,167,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
25913335,710986,"Chaetonotus","Gastrotrich",68038,49,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
35927059,533080,"Monocystis","",110315,13,"genus","Other","Apicomplexa","Conoidasida","Eugregarinorida","Monocystidae","Monocystis"
51623419,703846,"Coleochaete","",3123,1572,"genus","Other","Streptophyta","Coleochaetophyceae","Coleochaetales","Coleochaetaceae","Coleochaete"
22074663,703585,"Chaetonotus","Gastrotrich",68038,47,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
40758597,541422,"Closterium baillyanum","Charophyte green algae",1416941,109,"species","Other","Streptophyta","Zygnemophyceae","Desmidiales","Closteriaceae","Closterium"
61486338,547476,"Procryptobia","",266822,15,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
52114712,726663,"Chaetonotus","Gastrotrich",68038,499,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
13137229,515756,"Neobodo","",312470,24,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
39479093,707451,"Viridiraptor","",1435002,11,"genus","Other","Cercozoa",NA,"Glissomonadida","Viridiraptoridae","Viridiraptor"
38961551,539834,"Peranema","",56465,36,"genus","Other","Euglenozoa","Euglenida","Heteronematales","Peranemidae","Peranema"
55765699,729164,"Isochrysis galbana","",37099,162,"species","Other","Haptophyta",NA,"Isochrysidales","Isochrysidaceae","Isochrysis"
17142675,523755,"Paravahlkampfia","",166957,5,"genus","Other","Heterolobosea",NA,NA,"Vahlkampfiidae","Paravahlkampfia"
55022365,723273,"Ichthyobodo","Fish pathogen",155202,6,"genus","Other","Euglenozoa","Kinetoplastea",NA,"Ichthyobodonidae","Ichthyobodo"
52137389,726663,"Amoeboaphelidium","",1243176,5,"genus","Other",NA,"Aphelidea",NA,NA,"Amoeboaphelidium"
56368056,727865,"Amoeboaphelidium","",1243176,679,"genus","Other",NA,"Aphelidea",NA,NA,"Amoeboaphelidium"
62961158,413124,"Chaetonotus","Gastrotrich",68038,3428,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
12301456,515174,"Neobodo","",312470,167,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
25781864,708141,"Chaetonotus","Gastrotrich",68038,438,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
12305498,515228,"Cercomonas","",45109,6,"genus","Other","Cercozoa",NA,"Cercomonadida","Cercomonadidae","Cercomonas"
27952956,709686,"Neobodo","",312470,204,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
20929451,703924,"Prostoma","",35727,39,"genus","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
2968421,508186,"Woronina","",1484335,6,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Woronina"
58221180,538773,"Polymyxa","",41455,56,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Polymyxa"
20071084,527960,"Prostoma graecense","Freshwater nemertean",324887,12,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
69846716,720755,"Woronina","",1484335,31,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Woronina"
20590785,703573,"Chaetonotus","Gastrotrich",68038,45,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
19658956,525583,"Chaetonotus","Gastrotrich",68038,58,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
2920644,501356,"Prostoma graecense","Freshwater nemertean",324887,9,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
44854362,728792,"Phaeocystis","",33656,27,"genus","Other","Haptophyta",NA,"Phaeocystales","Phaeocystaceae","Phaeocystis"
25863397,707886,"Colacium","Euglinoid",102909,20,"genus","Other","Euglenozoa","Euglenida","Euglenales",NA,"Colacium"
26092208,712915,"Bodo","Excavate",5712,11,"genus","Other","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Bodo"
40473549,719803,"Chaetonotus","Gastrotrich",68038,5,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
20699260,703785,"Spirogyra","",3179,10,"genus","Other","Streptophyta","Zygnemophyceae","Zygnematales","Zygnemataceae","Spirogyra"
38095621,719985,"Nuclearia","Amoeba",154967,5,"genus","Other",NA,NA,"Rotosphaerida","Nucleariidae","Nuclearia"
36343041,722261,"Alphamonas","",2605705,20,"genus","Other",NA,NA,NA,"Alphamonaceae","Alphamonas"
2443606,505772,"Prostoma eilhardi","Freshwater ribbon worm",41366,95,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
58217881,533313,"Bodo","Excavate",5712,38,"genus","Other","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Bodo"
39608565,538746,"Spirogyra","",3179,2053,"genus","Other","Streptophyta","Zygnemophyceae","Zygnematales","Zygnemataceae","Spirogyra"
26338341,708784,"Neobodo","",312470,26,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
56014075,722576,"Neobodo","",312470,58,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
6252038,508931,"Chaetonotus","Gastrotrich",68038,298,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
14258167,518858,"Chaetonotus gelidus","",2259389,6,"species","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
39263425,716093,"Amoeboaphelidium","",1243176,161,"genus","Other",NA,"Aphelidea",NA,NA,"Amoeboaphelidium"
21051658,406094,"Bodo","Excavate",5712,7,"genus","Other","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Bodo"
12770103,401513,"Chaetonotus","Gastrotrich",68038,1168,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
15459841,521201,"Chaetonotus","Gastrotrich",68038,496,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
35427856,532987,"Procryptobia","",266822,14,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
23340530,712562,"Cosmarium botrytis","",33101,24,"species","Other","Streptophyta","Zygnemophyceae","Desmidiales","Desmidiaceae","Cosmarium"
44566883,724416,"Sawyeria","",194529,66,"genus","Other","Heterolobosea",NA,NA,"Psalteriomonadidae","Sawyeria"
3331780,507792,"Chara australis","Stonewort",31298,23,"species","Other","Streptophyta","Charophyceae","Charales","Characeae","Chara"
12719710,400956,"Procryptobia","",266822,15,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
25895003,708092,"Nuclearia","Amoeba",154967,20,"genus","Other",NA,NA,"Rotosphaerida","Nucleariidae","Nuclearia"
13009990,401518,"Thaumatomonas","",45099,10,"genus","Other","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Thaumatomonas"
24474232,519155,"Neobodo","",312470,33,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
34034680,715053,"Cosmarium","",33100,44,"genus","Other","Streptophyta","Zygnemophyceae","Desmidiales","Desmidiaceae","Cosmarium"
60678152,732144,"Spirogyra","",3179,1601,"genus","Other","Streptophyta","Zygnemophyceae","Zygnematales","Zygnemataceae","Spirogyra"
39091222,703635,"Spirogyra","",3179,269,"genus","Other","Streptophyta","Zygnemophyceae","Zygnematales","Zygnemataceae","Spirogyra"
35992814,533121,"Neobodo","",312470,16,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
25726059,708206,"Neobodo","",312470,25,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
27043461,712011,"Procryptobia","",266822,21,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
3599130,504714,"Chaetonotus","Gastrotrich",68038,364,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
40616724,722235,"Neobodo","",312470,16,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
36342453,722253,"Spongospora","",70185,12,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Spongospora"
36565456,536403,"Chaetonotus","Gastrotrich",68038,579,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
5941909,503717,"Chara australis","Stonewort",31298,210,"species","Other","Streptophyta","Charophyceae","Charales","Characeae","Chara"
12463524,521913,"Ophyiulus pilosus","Millipede",118470,13,"species","Other","Arthropoda","Diplopoda","Julida","Julidae","Ophyiulus"
42191221,719633,"Rhynchomonas","Flagellates",127149,25,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida","Rhynchomonadidae","Rhynchomonas"
2652641,504858,"Spirogyra","",3179,20,"genus","Other","Streptophyta","Zygnemophyceae","Zygnematales","Zygnemataceae","Spirogyra"
5942037,503743,"Chara australis","Stonewort",31298,19,"species","Other","Streptophyta","Charophyceae","Charales","Characeae","Chara"
25616624,708215,"Closterium baillyanum","Charophyte green algae",1416941,3215,"species","Other","Streptophyta","Zygnemophyceae","Desmidiales","Closteriaceae","Closterium"
39127186,704011,"Nuclearia","Amoeba",154967,5,"genus","Other",NA,NA,"Rotosphaerida","Nucleariidae","Nuclearia"
38522779,713562,"Procryptobia","",266822,240,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
33045190,716002,"Chaetonotus","Gastrotrich",68038,40,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
58388603,730642,"Nitella","",3148,354,"genus","Other","Streptophyta","Charophyceae","Charales","Characeae","Nitella"
13678021,518021,"Woronina","",1484335,27,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Woronina"
11967787,401746,"Staurastrum punctulatum","",102822,236,"species","Other","Streptophyta","Zygnemophyceae","Desmidiales","Desmidiaceae","Staurastrum"
36823078,722733,"Chaetonotus","Gastrotrich",68038,546,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
28087003,709742,"Euglypha","",39713,7,"genus","Other","Cercozoa","Imbricatea","Euglyphida","Euglyphidae","Euglypha"
3039079,504372,"Neobodo","",312470,6,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
40539475,720055,"Naegleria","Amoeba",5761,19,"genus","Other","Heterolobosea",NA,NA,"Vahlkampfiidae","Naegleria"
35989817,533141,"Procryptobia","",266822,24,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
60735094,732125,"Spongospora","",70185,101,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Spongospora"
27877421,714636,"Neobodo","",312470,16,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
2668464,504873,"Neobodo","",312470,27,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
48518679,731075,"Chrysochromulina parva","Haptophyte",127563,40,"species","Other","Haptophyta",NA,"Prymnesiales","Chrysochromulinaceae","Chrysochromulina"
20708582,703594,"unclassified Rhynchobodo","",2648342,31,"no rank","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Rhynchobodo"
38096669,719994,"Procryptobia","",266822,22,"genus","Other","Euglenozoa","Kinetoplastea","Parabodonida",NA,"Procryptobia"
44745522,531438,"Coleochaete","",3123,9,"genus","Other","Streptophyta","Coleochaetophyceae","Coleochaetales","Coleochaetaceae","Coleochaete"
23475710,412128,"Chaetonotus","Gastrotrich",68038,5,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
3885754,503833,"Ichthydium","",1274491,25,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Ichthydium"
17074946,523736,"Prostoma eilhardi","Freshwater ribbon worm",41366,14,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
58507530,724586,"Micronuclearia","",238745,7,"genus","Other",NA,NA,"Rigifilida",NA,"Micronuclearia"
12720056,400957,"Micronuclearia","",238745,18,"genus","Other",NA,NA,"Rigifilida",NA,"Micronuclearia"
55441471,539657,"Staurastrum punctulatum","",102822,606,"species","Other","Streptophyta","Zygnemophyceae","Desmidiales","Desmidiaceae","Staurastrum"
42567369,724551,"Chaetonotus","Gastrotrich",68038,15,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
27117539,707813,"Chaetonotus","Gastrotrich",68038,103,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
20489449,702163,"Prostoma eilhardi","Freshwater ribbon worm",41366,5,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
51660729,545154,"Nuclearia","Amoeba",154967,6,"genus","Other",NA,NA,"Rotosphaerida","Nucleariidae","Nuclearia"
12226489,518090,"Chaetonotus","Gastrotrich",68038,117,"genus","Other","Gastrotricha",NA,"Chaetonotida","Chaetonotidae","Chaetonotus"
42026832,515479,"Neobodo","",312470,16,"genus","Other","Euglenozoa","Kinetoplastea","Neobodonida",NA,"Neobodo"
34566836,719471,"Polymyxa","",41455,104,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Polymyxa"
26280119,709005,"Woronina","",1484335,12,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Woronina"
17111273,523746,"Spongospora","",70185,17,"genus","Other","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Spongospora"
8643187,515026,"Lepocinclis","",66846,5,"genus","Other","Euglenozoa","Euglenida","Euglenales","Phacaceae","Lepocinclis"
29648244,528415,"Hemimastix","",2027450,5,"genus","Other","Hemimastigophora",NA,NA,"Spironemidae","Hemimastix"
45184487,728833,"Telonema","",232264,9,"genus","Other",NA,NA,"Telonemida",NA,"Telonema"
38027235,719843,"Lentomonas","",2493208,5,"genus","Other","Euglenozoa","Euglenida","Heteronematales","Lentomonadidae","Lentomonas"
2045895,504782,"Prostoma graecense","Freshwater nemertean",324887,20,"species","Other","Nemertea","Enopla","Monostilifera","Tetrastemmatidae","Prostoma"
